cartodb_id,gid_2,adm2_area,wdpa_area
13005,DZA.35.31_1,206562408.196201,0.0
10267,COL.10.17_1,2630531209.69095,0.0
13082,DZA.37.54_1,97117317.6736145,0.0
13159,DZA.39.19_1,116192328.026367,0.0
21631,LKA.4.1_1,590683467.486158,255358938.650003
21646,LKA.5.4_1,119331855.571242,0.0
11097,CUB.7.12_1,488086956.244269,45266871.6866122
33954,RUS.26.26_1,12387624277.1889,639553628.114473
14338,EST.16.5_1,178780263.57842,33055925.7381047
32594,ROU.33.10_1,36525021.1210572,0.0
14360,ETH.3.9_1,3796478062.478,981518348.571195
14553,FRA.13.3_1,5240518228.53982,2880190680.41382
14649,GBR.1.26_1,6642144527.68146,2385387767.34753
14178,EST.4.7_1,203322014.656722,6396049.62709796
17806,IND.31.16_1,4709085772.19746,0.0
17807,IND.31.17_1,4278306885.63475,5654297.43010359
17808,IND.31.18_1,5230975826.4738,363965.520373847
14710,GBR.1.87_1,3408556955.57477,941378404.238409
17719,IND.26.22_1,10478482397.7958,2973257023.80148
36506,SRB.6.8_1,846983778.63841,118977139.244617
14819,GEO.3.2_1,532382831.467934,75052781.5107797
17822,IND.31.32_1,4306979139.81071,385689575.753861
17720,IND.26.23_1,5324010101.35845,54748014.1165419
17723,IND.26.26_1,3512550900.36061,1261457052.05356
17724,IND.26.27_1,7404120954.28262,851324.962867027
36713,SUR.8.6_1,899386912.936101,890774336.9224
14143,EST.1.21_1,38457015.8588228,115364.151499837
14144,EST.1.22_1,73190150.354537,33811244.8060231
22238,MEX.6.37_1,4392858072.57361,0.0
22154,MEX.5.62_1,12011931793.904,3985543592.14853
38103,THA.51.4_1,553797010.881844,286110890.960808
14145,EST.2.1_1,197371983.234097,24526377.6225488
15148,GNB.8.4_1,698090190.350709,197804872.875005
17913,IND.34.73_1,2466205633.10583,0.0
14161,EST.3.12_1,103892904.070335,829935.037427656
14164,EST.3.16_1,68576767.4864753,2375296.683979
14181,EST.4.10_1,131602412.185731,22402955.6428925
14182,EST.4.11_1,595362390.535014,61297188.3732987
33120,ROU.40.40_1,33755550.8766611,0.0
15158,GNQ.3.1_1,1006967070.23346,592000036.675193
38402,THA.77.5_1,563431932.103809,0.0
15159,GNQ.3.2_1,362812002.044919,86945281.2468337
15160,GNQ.4.1_1,2911530422.01742,4409504.35166164
15161,GNQ.4.2_1,995995061.789067,195200002.040924
15162,GNQ.4.3_1,2378533401.24165,595481024.543046
12745,DZA.27.34_1,201241172.282984,0.0
12748,DZA.27.37_1,113120346.013986,0.0
34339,RUS.38.28_1,923203.764569508,0.0
14244,EST.10.1_1,71769389.9581427,291279.700298766
14245,EST.10.2_1,230225975.836759,5788145.69292711
14242,EST.8.20_1,312632933.142971,57466973.0790142
14243,EST.9.1_1,1754630705.01699,591256257.964595
15926,HND.15.10_1,418007681.010757,30509837.0652702
14253,EST.10.10_1,264476756.923851,39409535.5107624
14254,EST.10.11_1,142172549.075913,2087710.54693978
38707,TUN.17.8_1,422649389.609028,19698449.1066949
12952,DZA.34.7_1,737600131.629745,0.0
23588,MEX.30.32_1,334342125.566603,0.0
24430,MOZ.1.1_1,6279777290.40382,1131286773.59752
24757,MWI.13.12_1,735167310.241392,20668147.5915097
15643,GUY.5.16_1,161214449.395907,0.0
15657,GUY.6.11_1,856230776.073319,0.0
9886,COL.2.8_1,366146830.433351,0.0
17795,IND.31.5_1,4530493152.09822,42338614.0927437
25002,MYS.14.15_1,1796302103.62425,255859077.556761
25007,MYS.14.20_1,2471022354.50125,0.0
35131,RUS.63.39_1,1854822161.95533,30980898.4715145
13769,EGY.8.2_1,5345337.24806514,0.0
25118,NAM.10.10_1,5840193117.56853,4697010154.69137
25123,NAM.11.5_1,1803474800.38129,9414969.55509528
35134,RUS.63.42_1,2345996107.8408,0.0
36313,SLV.11.3_1,11472621.7635304,0.0
15344,GTM.9.6_1,1201762378.36399,635304862.117188
16968,IDN.14.3_1,9962491063.83394,59473111.7712993
17915,IND.34.75_1,1554288731.20344,0.0
14002,EGY.26.11_1,552087901.834926,0.0
38807,TUR.1.12_1,472068769.960679,99098503.1833324
38914,TUR.11.4_1,305035928.131114,0.0
23471,MEX.28.2_1,3913985768.9488,481543780.197396
16975,IDN.14.10_1,24014048730.3296,1904176253.11285
34645,RUS.50.26_1,5034404.82711715,0.0
38928,TUR.12.1_1,385428890.523658,0.0
17796,IND.31.6_1,6081470866.52467,0.0
17797,IND.31.7_1,5995562355.45958,56267428.692093
24051,MMR.4.1_1,10734466527.5459,0.0
16282,HRV.13.5_1,80849256.1791233,44996618.8066602
16336,HRV.14.17_1,47510684.5268548,15549171.6876304
16338,HRV.14.19_1,134386491.750103,33608490.9348242
17803,IND.31.13_1,2413950102.29003,32534068.4097203
14478,FRA.2.6_1,8593145329.05732,1364131197.3417
8147,BRA.26.46_1,79754218.1929515,0.0
14643,GBR.1.20_1,3571772798.07913,1131665063.94186
18075,IRN.13.10_1,7832840702.49087,68564815.4634427
14800,GBR.4.16_1,1606524067.27266,625374087.285675
17912,IND.34.72_1,6804060629.16214,209177226.620914
8204,BRA.27.28_1,250058459.535574,143556.691502592
38104,THA.51.5_1,701155199.894511,362593237.643737
15013,GIN.1.1_1,5235081129.49401,361827986.829577
10228,COL.8.12_1,839717790.712518,526023216.185077
15296,GTM.7.27_1,1026560.51878914,0.0
38175,THA.57.6_1,155966425.394168,0.0
34803,RUS.55.7_1,2333421.31519582,0.0
38186,THA.60.5_1,902823175.121481,78354350.6516019
19904,JPN.32.14_1,11401797.83043,56089.5524046351
24734,MWI.12.3_1,398163228.45312,389904163.006223
24686,MWI.7.5_1,386395627.315396,0.0
10800,COL.27.76_1,410030990.068504,409936538.690194
16511,HRV.20.24_1,21034762.4956455,21034758.421889
17081,IDN.23.16_1,43965151268.2741,13988049249.2055
17620,IND.19.49_1,3734613364.33227,632440577.984231
17175,IDN.29.6_1,602179040.054758,0.0
17176,IDN.29.7_1,1020392820.30195,288242483.70632
16792,IDN.3.3_1,2230010333.16656,60373612.5089265
16794,IDN.3.5_1,2565416179.40981,9084394.29145629
16793,IDN.3.6_1,2322887481.08196,25653921.8783206
17645,IND.20.23_1,7574129068.67745,0.0
16766,IDN.1.10_1,5450767061.90895,3127950.09113491
16758,IDN.1.1_1,1901537351.91952,676792420.781936
16767,IDN.1.11_1,2723511224.19394,0.0
16768,IDN.1.12_1,59295058.6900196,0.0
16769,IDN.1.13_1,1939152271.35204,497995.119437979
16770,IDN.1.14_1,1777714778.61451,0.0
16771,IDN.1.15_1,5473844163.1821,2144213677.23448
16757,IDN.1.2_1,2824451936.21537,0.0
17419,IND.11.5_1,10638730779.866,869651645.475084
17420,IND.11.6_1,5448825513.02252,0.0
17421,IND.11.7_1,6792446867.58032,45156430.7779939
17630,IND.20.8_1,11341426597.085,594127964.211511
17632,IND.20.10_1,14503321571.6885,196804007.341001
17633,IND.20.11_1,4649522589.7601,322290598.77836
17634,IND.20.12_1,4699454595.64097,0.0
17635,IND.20.13_1,11780785910.188,61200220.1705427
17636,IND.20.14_1,7801954246.25875,0.0
17637,IND.20.15_1,7680576584.29603,631399724.330256
17640,IND.20.18_1,413402759.425071,13955830.0039786
9509,CIV.8.1_1,11319091690.6603,5724557827.03855
40088,UGA.56.2_1,770406910.926751,2069212.61007965
17358,IND.5.15_1,3068377810.89974,62214210.5368398
17347,IND.5.4_1,3097973732.09487,190717438.543653
17669,IND.22.2_1,2867751403.64012,0.0
17380,IND.5.37_1,2391734318.79629,0.0
17413,IND.10.1_1,1712059916.25744,76822413.673032
17414,IND.10.2_1,1996777004.76128,264840389.369568
17415,IND.11.1_1,7753592467.90965,2949769.69595189
17416,IND.11.2_1,7374966000.32059,234169870.513849
17417,IND.11.3_1,2885613490.01967,0.0
17713,IND.26.16_1,8088275486.95224,396143828.29547
17714,IND.26.17_1,2489635295.59828,41009252.3709781
17700,IND.26.3_1,3715373514.07336,0.0
17732,IND.28.1_1,2614235010.39981,0.0
18087,IRN.15.1_1,2386421807.3193,1603489175.42524
18099,IRN.15.13_1,3165770280.05537,1688973042.81754
24083,MMR.12.7_1,14856633657.4328,171408878.919678
17876,IND.34.36_1,6020113493.46426,0.0
17878,IND.34.38_1,4572312375.81054,0.0
17880,IND.34.40_1,5075915321.24729,0.0
10977,CRI.4.8_1,46007089.1949857,9154098.24795255
45110,VNM.46.8_1,1131508195.11539,2364317.89218927
41294,USA.10.50_1,5745474102.65006,170911955.450556
41300,USA.10.56_1,1497809753.16553,77943242.9360561
41260,USA.10.16_1,1756940150.95933,63979126.839257
23590,MEX.30.34_1,285660386.23457,0.0
16053,HRV.3.15_1,162422785.886677,43659015.0643514
18512,ITA.14.4_1,4837095726.6948,1061708062.1852
19225,JPN.12.174_1,789813243.843129,52901156.0227239
19227,JPN.12.176_1,947027012.99202,21918770.7382401
19230,JPN.12.179_1,286311184.40926,14594820.3954569
20749,KEN.26.6_1,244159299.363534,79654117.2173716
21078,KHM.21.12_1,1829008332.28227,39018611.3299426
18420,ISL.7.10_1,728184384.509897,0.0
20845,KEN.40.3_1,15991423830.6515,4783511316.23044
18350,ISL.2.16_1,2671418111.59829,7654942.89608127
18358,ISL.2.24_1,706718032.388354,0.0
18462,ITA.6.3_1,2369276916.42442,291115230.996302
18463,ITA.6.4_1,2681457288.13488,248618516.7211
21198,KOR.8.15_1,795229182.644055,2642597.49645606
35017,RUS.60.19_1,36433879261.554,36433796945.8242
18494,ITA.11.1_1,1948858219.79837,230701472.644532
18495,ITA.11.2_1,1221485064.3751,274591722.54565
18509,ITA.14.1_1,3876064192.17832,808781782.099469
12416,DZA.15.2_1,149391117.610937,0.0
2933,BRA.3.1_1,8544140123.83368,6088130127.23718
2934,BRA.3.2_1,14226034770.8294,11599534819.0919
2939,BRA.3.7_1,6555694539.15739,1091594947.09413
4178,BRA.12.31_1,19489121201.7892,5008405239.23093
4180,BRA.12.33_1,21818614429.2763,13814007213.5217
3924,BRA.9.237_1,60129931.661088,0.0
16447,HRV.18.6_1,34725821.2736272,312081.851172152
9510,CIV.8.2_1,7220235924.00891,1809018768.26414
26000,NIC.2.6_1,3828591392.75774,1286623250.77142
35053,RUS.61.18_1,7944025097.57272,158297095.48169
9511,CIV.8.3_1,11990335673.5309,2517653913.09254
35095,RUS.63.3_1,1455686.89194047,0.0
25990,NIC.1.3_1,5271848400.70915,2534274500.44037
18846,JPN.7.25_1,484694584.495101,148796216.206236
20963,KHM.4.6_1,709318805.870594,0.0
20984,KHM.7.3_1,688988002.882267,61086891.8337895
21001,KHM.9.1_1,1297307319.9598,975633415.975701
21002,KHM.9.2_1,1138033681.43346,367183356.225759
18562,JOR.4.3_1,178479999.424469,8774271.28626857
18798,JPN.5.14_1,526987742.242895,26132593.458265
18803,JPN.5.19_1,491510202.110694,47196496.2371398
18814,JPN.6.10_1,246347380.132518,35451514.5061976
24095,MMR.13.11_1,22041799493.3874,974271373.461723
19303,JPN.14.31_1,44879877.7074383,120230.433892363
26019,NIC.5.4_1,43623329.1737276,0.0
26021,NIC.5.6_1,1341000836.9117,389660177.023207
26172,NLD.3.28_1,46758360.1927018,40886654.2734138
26852,NOR.10.19_1,68654490.5064612,3537313.21144741
24747,MWI.13.2_1,356650398.149804,38092290.7270657
17980,IRN.5.9_1,5774765032.49339,0.0
18986,JPN.9.39_1,2344043.49106267,67096.391827605
19043,JPN.11.15_1,444516836.423025,38032875.6554732
19045,JPN.11.17_1,293416882.112016,26615911.4459039
23940,MLI.5.3_1,4894022116.01769,23286716.9725821
23941,MLI.5.4_1,16957881675.3744,610373465.062258
18819,JPN.6.15_1,85368136.0619513,25469087.9031704
18832,JPN.7.11_1,332275017.916978,154827104.809632
21024,KHM.14.5_1,489960677.103026,241501910.165384
21025,KHM.15.1_1,1753928797.74562,595549961.966379
21003,KHM.9.3_1,1584638996.64901,1338023156.19755
21004,KHM.9.4_1,686465607.411561,674838225.423163
35284,RUS.67.17_1,34913308.9947034,0.0
20942,KHM.2.5_1,3097631315.86313,247262092.079563
26848,NOR.10.15_1,586162094.987092,37674642.1267988
26849,NOR.10.16_1,1049708474.96315,35378584.9817515
26954,NOR.14.23_1,203430386.151115,3027199.72992831
23938,MLI.5.1_1,8270765641.06376,0.0
23945,MLI.6.1_1,7773399952.26266,1836461718.03622
23946,MLI.6.2_1,6342326265.75643,663840182.159773
30052,PRT.17.6_1,44670447.3458983,2339163.99599973
37059,SWE.8.6_1,604357962.045757,27629191.1940484
6670,BRA.21.39_1,383049074.277226,0.0
27103,NZL.10.1_1,34455298.1197596,34341018.2183799
27187,OMN.10.3_1,521943102.787543,0.0
21099,KHM.24.9_1,562678277.940516,0.0
27215,PAK.7.4_1,17611395959.3081,150478867.394376
27216,PAK.7.5_1,16141023448.041,22191025.3467725
27219,PAK.7.8_1,26308211027.0617,8881634017.95255
27220,PAK.8.1_1,48090960175.3051,6686238854.55942
27221,PAK.8.2_1,3587740104.36978,1167998178.95636
27223,PAK.8.4_1,38380082014.2643,9419637507.0312
21061,KHM.20.4_1,2103306546.38626,738242532.2421
21062,KHM.20.5_1,1831366682.24737,1318276400.28801
27225,PAK.8.6_1,34626330468.1977,9244033672.81447
27277,PAN.10.5_1,745030152.623671,0.0
27304,PAN.13.11_1,1603112201.17464,162723916.813438
27239,PAN.2.11_1,241859319.803844,851450.203841159
19333,JPN.15.16_1,235831917.741171,61557503.8470105
19460,JPN.19.29_1,423071917.97474,14502497.8793765
19461,JPN.19.30_1,98856630.0739529,11834434.8623842
19769,JPN.27.20_1,239944192.310658,104899296.394074
29709,PRK.7.1_1,559471047.482757,0.0
19445,JPN.19.14_1,144216928.120453,7441233.86448548
21085,KHM.23.2_1,413857270.059934,0.0
30718,ROU.5.16_1,323567887.112839,198182762.999805
34184,RUS.34.42_1,3873074175.2102,2992948351.4771
24206,MNG.8.4_1,2429442984.07215,14416127.4459994
39385,TUR.52.2_1,660560647.012502,0.0
29226,PNG.20.2_1,7110721831.89232,198145741.728196
29183,PNG.8.1_1,7228499453.68007,0.0
21248,KOR.10.11_1,137183327.111296,5897696.46772486
29785,PRK.12.1_1,275586205.314367,0.0
42069,USA.19.30_1,3041045761.70382,7745824.00535446
21241,KOR.10.4_1,427809515.050041,75595065.3932934
42200,USA.23.44_1,23407429320.332,1155678360.20708
21627,LKA.3.12_1,419182885.333489,24261468.7540535
30685,ROU.4.70_1,108097770.889054,5294715.50605357
42355,USA.25.24_1,1508915462.65873,56594339.7199141
42845,USA.34.25_1,1836092300.63996,283416758.029229
42847,USA.34.27_1,687695049.421885,106025654.357533
42868,USA.34.48_1,1780948545.54013,819672069.023722
43857,USA.47.106_1,667142943.739593,49144101.7359871
43879,USA.47.128_1,599946989.988126,41245673.9649905
30310,PRY.17.4_1,32597715300.411,1825161381.87011
30321,PRY.18.11_1,3245083575.86259,267658985.49422
19910,JPN.32.20_1,223531034.551141,25894656.7152426
19899,JPN.32.9_1,230507814.498219,78492952.6097246
8711,CAN.4.10_1,8587654325.77711,568473751.58234
8712,CAN.4.11_1,1558547999.95784,123746065.724526
8726,CAN.5.10_1,10122569894.7526,7869965.75019887
8727,CAN.5.11_1,14722236451.8473,1530101931.88244
19906,JPN.32.16_1,193562519.9258,49395386.4846618
19908,JPN.32.18_1,212915360.543872,57828185.7854722
8746,CAN.7.17_1,2884217673.66693,1041814457.41209
8760,CAN.9.10_1,4222652902.97019,137774425.988763
8761,CAN.9.11_1,3821430894.43192,98343839.7018027
8762,CAN.9.12_1,4518204200.74269,14770134.7587392
8804,CAN.10.1_1,1696354105.87453,107232002.566724
8805,CAN.10.2_1,1988388542.26142,67029298.4099802
8806,CAN.10.3_1,2032070449.20558,44140324.0411194
8808,CAN.11.1_1,3610210707.37105,52082811.651707
19981,JPN.34.6_1,493555484.267393,92131650.313899
45152,VNM.49.10_1,539459532.027727,0.0
45278,VNM.60.7_1,1135929509.07084,6795814.47238609
45316,VUT.2.2_1,147110885.279442,0.0
45319,VUT.2.5_1,139048682.00637,0.0
24,AFG.3.4_1,804241092.027339,0.0
45322,VUT.2.8_1,171675281.000185,0.0
45850,ZMB.3.4_1,13923044125.7563,8072562198.23393
45865,ZMB.6.1_1,18561115551.382,15854282529.9264
6348,BRA.18.196_1,299479712.589481,438922.63995172
23581,MEX.30.25_1,33215660.5604216,1274861.34898127
179,AFG.17.8_1,165658268.440596,0.0
12,AFG.1.12_1,11041030233.927,813709871.705849
557,ARE.2.26_1,2512058.7281765,0.0
56,AFG.7.1_1,10875376101.4669,0.0
6672,BRA.21.41_1,84462785.2828812,0.0
9421,CHN.26.2_1,10875691938.7627,297107769.616527
747,ARG.1.24_1,1052665173.09145,0.0
12449,DZA.16.23_1,781795788.65819,0.0
39535,TUR.64.1_1,194739201.237619,0.0
20462,KAZ.4.5_1,23760717551.5642,0.0
12450,DZA.16.24_1,511032965.060737,0.0
2892,BRA.2.61_1,324493796.302361,28656784.7706194
11766,DNK.4.10_1,357498997.82365,37428843.0697847
35273,RUS.67.6_1,22493027.9672969,0.0
35585,RUS.77.15_1,3017179534.53738,0.0
21624,LKA.3.9_1,625117092.12179,238745704.216351
10937,CRI.1.2_1,159396656.455154,25803017.6529295
35595,RUS.77.25_1,3355238094.40588,0.0
35691,RUS.81.5_1,1155164673.46429,111749529.728064
10952,CRI.2.2_1,239630067.740984,63332843.8468308
34494,RUS.44.66_1,696255180.65149,55430.1986923807
13725,EGY.4.4_1,454430877.218191,2033746.63020489
10953,CRI.2.3_1,194939204.331781,119130220.59512
23908,MEX.32.43_1,415320743.522836,17281741.0115368
746,ARG.1.23_1,3902607274.26732,0.0
310,AFG.32.5_1,2018134533.03923,0.0
9352,CHN.18.10_1,4662847108.34953,0.0
9353,CHN.18.11_1,3628178985.49687,783825702.712701
9354,CHN.18.12_1,12872130754.9142,0.0
336,AGO.2.3_1,2380164642.86653,286372994.020502
620,ARE.5.33_1,4747465.31780748,0.0
364,AGO.5.9_1,29395327408.6797,12269353036.794
21645,LKA.5.3_1,145485073.413184,8568496.36411644
23413,MEX.26.31_1,1999492600.24292,13460130.3201494
2913,BRA.2.82_1,310584047.027629,88502.936751454
676,ARE.6.28_1,526126.931628148,0.0
714,ARE.6.66_1,4095625.45113485,0.0
840,ARG.1.117_1,404586998.893638,0.0
12920,DZA.32.22_1,64642423.9478023,0.0
717,ARE.6.69_1,1678564.66960659,0.0
12424,DZA.15.10_1,154008589.521097,0.0
720,ARE.6.72_1,756107.502030109,0.0
537,ARE.2.6_1,5489004.85029224,0.0
21665,LKA.6.11_1,60778995.0103501,2950829.7378642
504,ALB.5.1_1,809536556.02306,44741813.1066386
505,ALB.5.2_1,717245331.133284,184682331.024639
602,ARE.5.15_1,2309128.89232747,0.0
592,ARE.5.5_1,31005095.6297674,0.0
571,ARE.2.40_1,4071201.46035197,0.0
12966,DZA.34.21_1,183841345.472071,0.0
529,ARE.1.1_1,11040102172.0456,804444430.06801
530,ARE.1.2_1,13468479162.3571,3681243145.31519
531,ARE.1.3_1,35231490021.8677,6624590613.17601
884,ARG.3.17_1,2341670071.28088,99528333.3790334
888,ARG.3.21_1,2165821679.22306,0.0
6157,BRA.18.5_1,282791898.399492,78544115.4042808
12977,DZA.35.3_1,175546501.285348,0.0
1247,AUS.5.1_1,305871506.456897,58184.7610789458
898,ARG.4.7_1,15922797414.6723,0.0
824,ARG.1.101_1,3487076300.44859,0.0
895,ARG.4.4_1,15875290852.4625,10418125035.6818
1334,AUS.5.88_1,14353618.8430337,4156027.23702271
899,ARG.4.8_1,14763620391.2889,15851180.7973244
921,ARG.6.14_1,18435160407.738,0.0
6236,BRA.18.84_1,659295385.236379,0.0
2875,BRA.2.44_1,102615340.468885,50229.2373754602
2158,BEN.4.5_1,472671027.776495,0.0
10650,COL.22.7_1,182213890.512008,0.0
23880,MEX.32.15_1,348548534.315624,31621683.6952145
1209,ARG.23.2_1,8816858875.1098,543266725.514611
3151,BRA.5.143_1,646469102.244205,0.0
15525,GTM.20.11_1,15121105.8070281,0.0
17855,IND.34.15_1,3788734627.47848,0.0
4409,BRA.13.59_1,199998125.512195,0.0
17357,IND.5.14_1,3357786605.79217,1345713607.16298
1301,AUS.5.55_1,5748748730.05635,397221239.605933
1302,AUS.5.56_1,3732468107.16198,440736467.685362
13267,DZA.43.25_1,226428708.309942,0.0
13215,DZA.42.1_1,371126276.031288,0.0
1304,AUS.5.58_1,2457586688.9455,31923426.8390804
1305,AUS.5.59_1,4992030461.41291,140039383.968546
1246,AUS.4.1_1,67802140.5431979,57118760.7209447
1306,AUS.5.60_1,4394419888.32094,614913138.497809
1307,AUS.5.61_1,9273546570.29337,258002203.413354
1308,AUS.5.62_1,1868541147.8122,1767.18114880135
1287,AUS.5.41_1,2329096224.27015,14489140.5004792
1288,AUS.5.42_1,2809683305.4659,66382149.2215593
1379,AUS.5.133_1,3229717046.52319,18265313.8277384
21661,LKA.6.7_1,145107177.952844,35939551.3278743
1442,AUS.7.26_1,7116445113.7021,5030951720.1289
1443,AUS.7.27_1,10488557670.9694,2106189179.9983
1444,AUS.7.28_1,1333712445.30786,242235893.438353
1446,AUS.7.30_1,6897396426.0001,2668074720.55223
1450,AUS.7.34_1,58870482165.7184,1701814572.22195
1483,AUS.7.67_1,3738446071.99043,911234031.49342
1485,AUS.7.69_1,38004890575.648,175253058.979138
1486,AUS.7.70_1,23871219163.0297,1125612608.06041
1380,AUS.5.134_1,3356194726.13647,6298895.0049185
1381,AUS.5.135_1,4826002251.82797,64078866.6204444
3512,BRA.6.88_1,1620575042.18496,83453815.0824246
22077,MEX.3.1_1,51861557475.9303,28051696883.1587
1591,AUS.9.30_1,690200351.969112,52619900.3230291
1550,AUS.8.60_1,2669708504.5076,147243522.392828
1551,AUS.8.61_1,624276323552.851,18266722.1758314
1610,AUS.10.19_1,20932004729.5834,6547809067.21188
1561,AUS.8.71_1,5900534601.18912,345416815.513041
1562,AUS.9.1_1,3520263773.62429,820401695.269912
1563,AUS.9.2_1,170986241.355661,9521062.57584818
1564,AUS.9.3_1,610161135.50195,43592879.6824972
1565,AUS.9.4_1,931719641.248382,93355597.6739036
1604,AUS.10.13_1,1280880522.88499,183677540.930961
1614,AUS.10.23_1,6214717562.75512,774098373.858381
1663,AUS.10.72_1,10810852368.4155,2927487749.263
1642,AUS.10.51_1,2109607707.24699,217001132.821794
1643,AUS.10.52_1,50921337.4385661,0.0
1612,AUS.10.21_1,3734968996.87557,426498315.288377
13326,DZA.46.14_1,141440808.856534,0.0
23881,MEX.32.16_1,432112552.298345,0.0
35021,RUS.60.23_1,317829051251.508,95588583722.4852
38231,THA.64.2_1,625233761.804095,0.0
40499,UKR.17.12_1,1377729873.48866,517540267.914314
45241,VNM.57.17_1,934267320.633002,170801160.539708
45867,ZMB.6.3_1,8142335877.97394,355710638.927231
45935,ZWE.7.2_1,17622704699.742,11747554018.3757
20586,KEN.1.2_1,663773167.657661,24139127.3031486
1895,AUT.7.2_1,1968269485.78151,831160322.151448
8153,BRA.26.52_1,223856478.720189,27139393.2838322
1897,AUT.7.5_1,972859318.214305,73801104.1083132
1898,AUT.7.6_1,1564170053.69539,45706720.2229193
1899,AUT.7.7_1,1992129902.59953,608714129.85721
1900,AUT.7.8_1,1246429152.82184,81191455.3841929
1901,AUT.7.9_1,1838499663.75402,825089710.799069
1902,AUT.8.1_1,1264966558.52416,399643155.638266
1870,AUT.4.15_1,639887463.482865,4775773.04057142
4066,BRA.10.137_1,929633286.072675,0.0
2230,BFA.8.2_1,11221005893.3662,44957214.2432955
2231,BFA.8.3_1,5128998710.90871,0.0
20673,KEN.13.12_1,232227241.559202,0.0
6272,BRA.18.120_1,178789245.274175,0.0
20515,KAZ.9.3_1,15246599851.6013,0.0
20726,KEN.22.9_1,1065976267.67984,0.0
20756,KEN.27.3_1,352125645.406219,0.0
20757,KEN.27.4_1,1229528284.80811,0.0
1892,AUT.6.13_1,1099526997.66846,432357521.264384
